date,temperature,relative_humidity,pressure,wind_speed,wind_direction,visibility
2016-02-02,23,88.52,30.07,9,110,10.0
2018-01-13,21,73.11,30.07,6,310,10.0
2022-09-12,30,66.18,29.99,3,50,10.0
2014-06-13,24,88.6,29.99,4,140,10.0
2015-10-26,28,61.84,30.01,13,110,10.0
2020-01-12,24,83.34,30.23,9,120,10.0
2022-01-21,27,74.14,30.04,8,100,10.0
2020-09-17,27,83.68,29.92,4,130,10.0
2017-09-03,34,66.98,30.08,8,120,10.0
2021-03-14,27,57.87,30.12,10,110,10.0
2022-10-29,29,62.06,30.09,8,40,10.0
2015-06-25,28,74.3,30.12,3,130,10.0
2017-02-18,17,88.01,30.03,0,0,10.0
2019-06-19,24,88.6,30.06,0,0,10.0
2022-04-02,26,88.76,30.05,4,170,10.0
2023-05-31,26,78.64,29.85,5,90,10.0
2018-02-21,24,88.6,30.3,13,100,8.0
2016-11-13,21,82.99,30.08,4,330,10.0
2022-10-06,28,61.84,30.01,8,60,10.0
2016-11-14,19,93.93,30.01,0,0,10.0
2017-02-11,20,64.07,30.27,7,90,10.0
2020-09-29,27,83.68,29.91,3,110,10.0
2018-08-26,29,74.47,30.12,9,100,10.0
2023-01-08,25,61.16,30.14,7,120,10.0
2020-11-25,26,61.39,30.13,14,80,10.0
2014-12-22,27,69.74,29.95,11,130,10.0
2015-10-15,27,83.68,29.99,0,0,10.0
2021-12-08,26,78.64,30.01,6,160,10.0
2017-07-25,29,79.06,30.07,3,120,10.0
2018-11-17,24,69.16,30.08,6,60,10.0
2016-04-25,23,73.46,29.98,8,90,10.0
2023-05-11,28,65.77,30.06,10,90,10.0
2018-11-17,23,73.46,30.13,7,340,10.0
2017-01-09,22,43.45,30.47,13,70,10.0
2020-01-26,24,25.43,30.0,7,30,10.0
2022-08-10,31,62.5,30.19,8,130,10.0
2014-11-14,25,44.28,30.03,0,0,10.0
2023-10-09,26,73.97,29.86,5,330,10.0
2016-04-18,22,53.06,30.16,9,40,10.0
2015-07-17,29,65.98,30.05,3,190,10.0
2014-05-01,27,78.78,30.05,9,110,10.0
2016-01-18,18,48.58,30.13,10,300,10.0
2015-06-28,27,83.68,30.08,0,0,10.0
2014-01-17,16,36.19,30.19,4,330,10.0
2015-10-01,28,74.3,29.73,7,290,10.0
2014-12-20,18,82.63,30.05,0,0,10.0
2015-09-23,24,94.15,29.93,6,100,10.0
2014-02-25,28,58.11,30.04,6,270,10.0
2023-08-23,33,59.27,29.92,15,100,10.0
2019-06-24,34,46.71,30.04,0,0,10.0
2023-11-16,24,78.35,29.84,6,30,10.0
2023-09-01,31,70.48,30.05,0,0,10.0
2021-03-28,28,65.77,30.07,11,140,10.0
2017-11-20,22,88.44,29.98,0,0,10.0
2019-10-16,30,66.18,29.94,11,150,10.0
2020-08-09,29,79.06,30.14,8,90,10.0
2023-04-01,24,73.63,30.18,7,110,10.0
2016-11-16,18,77.46,29.88,6,330,10.0
2019-04-03,24,73.63,30.19,13,60,10.0
2021-09-26,26,88.76,30.02,3,340,10.0
2016-07-15,29,70.11,30.09,8,80,10.0
2016-07-23,26,83.57,30.03,0,0,10.0
2019-02-02,22,88.44,30.12,7,110,10.0
2019-03-02,25,78.5,30.14,0,0,10.0
2015-08-23,27,88.84,29.95,0,0,10.0
2020-01-20,23,78.21,30.09,4,260,10.0
2016-02-27,20,42.88,30.18,9,290,10.0
2014-02-07,27,61.61,30.06,7,110,10.0
2021-12-17,26,73.97,30.12,9,100,10.0
2022-08-14,27,74.14,29.98,3,120,10.0
2015-11-08,27,83.68,30.05,8,100,10.0
2019-02-07,21,73.11,30.15,3,340,10.0
2015-04-13,27,65.56,30.09,9,120,10.0
2014-01-21,19,68.18,30.11,5,240,10.0
2018-10-01,30,66.18,30.1,12,70,10.0
2020-10-09,29,70.11,29.98,12,120,10.0
2015-05-19,30,48.62,30.02,11,90,10.0
2017-04-01,24,83.34,29.98,0,0,10.0
2023-02-19,27,69.74,30.23,9,130,10.0
2018-06-25,32,62.71,30.09,15,130,10.0
2018-02-01,18,63.63,30.16,6,100,10.0
2016-09-17,33,55.81,30.05,4,310,10.0
2023-04-20,23,73.46,30.03,0,0,10.0
2016-08-19,30,70.29,30.06,3,140,10.0
2020-09-17,28,78.92,29.99,5,140,10.0
2022-04-03,27,69.74,29.98,8,230,10.0
2020-09-20,27,88.84,29.87,0,0,10.0
2014-08-20,27,83.68,30.0,0,0,10.0
2023-09-05,28,69.92,29.99,9,80,10.0
2014-06-04,24,73.63,29.98,0,0,10.0
2021-05-27,24,73.63,30.12,5,100,10.0
2022-08-20,30,79.2,30.09,7,80,10.0
2014-03-20,26,65.36,30.06,0,0,10.0
2022-06-18,28,69.92,29.96,9,50,10.0
2016-12-20,28,65.77,30.27,9,90,10.0
2019-09-16,28,74.3,29.95,3,260,10.0
2021-03-09,21,60.24,30.37,9,50,10.0
2017-12-19,28,54.58,30.17,8,70,10.0
2020-03-05,24,88.6,30.02,6,140,10.0
2021-03-26,28,69.92,30.18,16,110,10.0
2018-02-03,21,82.99,30.19,3,350,10.0
2023-07-03,26,94.23,30.0,0,0,10.0
2022-11-24,25,83.45,30.05,3,20,10.0
2018-12-24,17,72.4,30.24,4,350,10.0
2022-02-18,24,88.6,30.12,10,100,10.0
2018-08-14,28,83.79,30.09,3,140,10.0
2021-10-18,28,54.58,29.99,10,50,10.0
2022-04-02,25,94.19,30.01,4,170,10.0
2015-06-16,28,69.92,30.1,6,90,10.0
2020-01-12,26,73.97,30.26,12,110,10.0
2014-02-03,24,83.34,30.1,9,90,10.0
2021-03-26,24,88.6,30.09,8,120,10.0
2021-12-29,22,88.44,30.06,5,130,10.0
2017-08-14,28,74.3,29.96,3,290,10.0
2021-09-14,25,94.19,29.99,0,0,10.0
2018-11-20,24,83.34,30.07,0,0,10.0
2014-08-19,31,62.5,29.99,7,130,10.0
2017-08-29,27,74.14,29.95,0,0,10.0
2022-08-26,29,74.47,29.99,0,0,10.0
2014-05-03,27,69.74,29.96,6,240,10.0
2014-04-13,23,78.21,30.05,6,80,10.0
2017-05-28,25,78.5,30.0,4,280,10.0
2020-05-29,29,70.11,30.0,11,110,10.0
2018-03-31,28,51.25,30.07,8,70,10.0
2022-03-02,21,77.92,30.05,6,10,10.0
2018-02-08,27,61.61,30.17,10,90,10.0
2016-01-15,23,73.46,29.91,12,140,10.0
2019-04-24,21,73.11,30.0,0,0,10.0
2017-12-28,23,83.22,30.2,5,20,10.0
2017-04-24,23,88.52,29.79,0,0,10.0
2014-10-29,24,78.35,30.08,5,90,10.0
2019-11-12,29,42.56,29.89,4,310,10.0
2018-10-16,30,70.29,30.02,14,90,10.0
2021-05-08,24,83.34,30.03,6,90,10.0
2015-07-27,26,78.64,29.97,5,190,10.0
2014-02-28,18,88.1,30.04,7,300,6.0
2023-03-13,28,54.58,29.89,11,260,10.0
2017-12-20,27,57.87,30.07,3,190,10.0
2023-11-28,22,73.29,30.1,4,330,10.0
2023-03-29,24,83.34,30.08,5,130,10.0
2021-02-08,25,83.45,30.01,0,0,10.0
2015-06-25,29,70.11,30.14,7,90,10.0
2018-04-09,22,94.06,29.95,3,170,10.0
2022-12-01,23,100.0,30.1,0,0,10.0
2021-02-10,23,88.52,30.14,6,100,10.0
2014-08-22,30,62.28,30.0,11,90,10.0
2022-01-04,24,60.93,30.08,11,90,10.0
2016-04-11,26,54.08,30.2,16,100,10.0
2022-11-22,22,100.0,30.1,3,360,10.0
2018-10-02,26,94.23,30.03,3,60,10.0
2021-04-10,22,73.29,29.99,6,130,10.0
2015-02-15,22,43.45,30.15,9,90,10.0
2015-04-21,27,69.74,29.94,0,0,10.0
2017-02-07,23,68.97,30.13,8,100,10.0
2022-11-24,26,78.64,30.04,5,20,10.0
2020-03-09,22,49.67,30.34,12,80,10.0
2022-04-06,28,78.92,29.94,10,170,10.0
2018-08-15,28,74.3,30.03,5,110,10.0
2015-10-27,26,73.97,30.01,11,110,10.0
2017-10-10,29,74.47,29.97,13,90,10.0
2020-06-29,32,59.04,30.05,4,100,10.0
2016-06-13,28,74.3,30.03,5,270,10.0
2017-07-04,29,70.11,30.14,9,90,10.0
2019-11-25,23,56.91,29.93,0,0,10.0
2019-09-09,30,66.18,30.03,9,120,10.0
2019-10-24,29,65.98,30.05,10,80,10.0
2015-08-02,29,74.47,30.01,5,140,10.0
2016-09-04,32,62.71,30.03,8,70,10.0
2022-06-15,28,78.92,30.02,0,0,10.0
2014-08-23,32,55.56,29.88,11,60,10.0
2023-12-24,22,68.77,30.11,8,100,10.0
2017-03-31,24,73.63,29.96,7,160,10.0
2020-06-02,27,69.74,30.06,6,80,10.0
2018-02-03,21,73.11,30.15,4,340,10.0
2021-01-24,23,78.21,30.15,4,10,10.0
2020-07-03,28,74.3,29.96,5,220,10.0
2018-12-18,18,72.58,30.13,4,330,10.0
2023-04-23,25,73.8,29.88,0,0,10.0
2022-02-04,26,65.36,30.16,12,130,10.0
2021-08-24,29,74.47,29.97,9,120,9.0
2017-01-20,19,82.75,29.98,3,330,10.0
2020-11-25,27,54.33,30.16,13,90,10.0
2018-02-12,24,88.6,30.22,7,130,10.0
2022-10-20,24,73.63,29.89,6,270,10.0
2021-11-30,25,50.46,30.14,5,330,10.0
2019-11-27,29,54.83,30.12,8,120,10.0
2019-02-28,22,94.06,30.03,5,250,10.0
2017-02-17,21,68.58,30.05,10,110,10.0
2015-09-08,32,66.58,29.95,10,110,10.0
2022-10-26,30,45.64,29.89,6,320,10.0
2015-02-01,20,56.16,30.23,10,60,10.0
2023-08-14,29,79.06,30.02,3,120,10.0
2022-08-10,28,78.92,30.12,10,110,10.0
2022-04-02,26,83.57,30.06,4,180,10.0
2018-07-25,31,70.48,30.01,8,190,10.0
2021-12-09,27,61.61,30.08,7,150,10.0
2014-08-19,28,78.92,30.01,0,0,10.0
2020-07-05,31,62.5,29.95,6,230,10.0
2018-06-24,26,88.76,30.01,0,0,10.0
2015-12-24,28,69.92,30.19,12,130,10.0
2015-12-23,26,83.57,30.04,7,140,10.0
2020-07-16,32,55.56,30.03,12,80,10.0
2015-06-11,28,74.3,30.02,0,0,10.0
2021-03-28,26,78.64,30.16,12,100,10.0
2015-07-10,27,74.14,30.1,4,90,10.0
2014-12-31,24,73.63,30.16,5,330,10.0
2017-04-01,31,48.88,30.03,6,120,10.0
2019-01-30,22,60.47,30.1,0,0,10.0
2019-09-19,27,65.56,29.92,8,40,10.0
2023-11-12,27,74.14,30.11,10,90,10.0
2017-12-31,23,60.7,30.1,4,40,10.0
2016-12-27,26,65.36,30.27,15,100,10.0
2022-08-18,36,36.94,29.96,6,240,10.0
2014-11-04,26,44.56,30.18,11,80,10.0
2023-10-12,32,62.71,29.76,7,220,10.0
2014-12-15,23,49.93,30.13,3,100,10.0
2019-11-12,27,61.61,29.89,6,170,10.0
2015-09-30,26,88.76,29.77,3,290,10.0
2020-03-19,24,73.63,30.22,10,110,10.0
2018-04-06,21,88.35,30.01,7,110,10.0
2017-07-26,30,74.63,30.1,7,100,10.0
2019-07-10,29,65.98,30.02,7,240,10.0
2023-09-09,28,69.92,29.96,0,0,10.0
2019-06-27,32,52.27,30.09,6,60,10.0
2016-02-19,20,56.16,30.25,7,50,10.0
2014-04-18,25,83.45,30.1,12,90,10.0
2017-11-22,25,83.45,29.95,0,0,10.0
2016-02-21,22,60.47,30.21,6,80,10.0
2015-09-09,28,88.92,30.02,0,0,10.0
2023-10-13,29,83.9,29.79,5,190,10.0
2014-10-08,23,94.11,30.05,3,10,10.0
2022-06-10,27,83.68,30.0,0,0,10.0
2021-06-26,29,70.11,30.0,9,70,10.0
2015-09-09,27,83.68,29.97,0,0,10.0
2019-07-19,32,55.56,30.1,10,140,10.0
2021-07-15,27,78.78,30.11,4,30,10.0
2015-06-29,29,65.98,30.09,0,0,10.0
2019-02-04,22,68.77,30.02,4,40,10.0
2014-02-08,23,78.21,30.1,3,20,10.0
2019-09-18,30,66.18,29.94,7,30,10.0
2016-02-03,24,78.35,30.07,6,120,10.0
2015-08-17,32,70.66,30.04,7,90,10.0
2021-08-24,32,62.71,30.01,12,130,8.0
2022-11-28,27,74.14,29.99,3,270,10.0
2014-08-29,33,59.27,30.04,11,120,10.0
2015-07-17,26,78.64,30.04,3,310,10.0
2016-05-22,32,49.14,29.87,9,310,10.0
2018-10-20,25,88.68,30.04,0,0,10.0
2018-03-28,22,60.47,30.12,12,100,10.0
2023-05-13,26,73.97,30.04,8,60,10.0
2021-08-05,26,88.76,30.04,4,110,10.0
2014-09-28,27,83.68,29.93,3,50,10.0
2022-12-25,9,57.28,30.18,6,330,10.0
2023-06-28,34,52.77,29.96,7,350,10.0
2023-06-30,30,70.29,29.97,0,0,10.0
2020-09-17,28,78.92,29.99,4,140,10.0
2022-10-24,28,58.11,29.99,10,70,10.0
2022-05-14,25,83.45,29.95,3,340,10.0
2018-12-25,23,64.72,30.19,11,50,10.0
2020-03-03,22,73.29,30.06,5,130,10.0
2017-06-21,32,66.58,30.02,13,120,10.0
2014-05-08,26,65.36,30.12,13,110,10.0
2023-07-16,26,94.23,30.03,3,220,10.0
2015-06-11,30,66.18,30.07,12,120,10.0
2014-03-09,23,64.72,30.1,7,130,10.0
2020-01-11,26,65.36,30.25,18,90,10.0
2015-05-21,31,55.32,30.0,0,0,10.0
2020-11-26,24,73.63,30.08,4,50,10.0
2015-12-11,22,94.06,29.98,3,300,10.0
2016-01-05,16,77.16,30.05,6,330,10.0
2018-05-13,25,83.45,30.06,8,60,10.0
2022-08-10,32,59.04,30.11,12,100,10.0
2022-07-01,31,58.81,30.02,12,130,10.0
2021-05-09,25,73.8,30.05,8,90,10.0
2019-09-06,35,44.18,29.91,7,290,10.0
2018-12-29,27,83.68,30.22,13,130,10.0
2016-04-26,27,54.33,29.93,12,120,10.0
2014-10-29,24,73.63,30.09,5,100,10.0
2021-12-06,24,83.34,30.11,6,110,10.0
2023-11-29,23,53.32,30.09,6,40,10.0
2014-11-04,24,53.58,30.14,10,70,10.0
2020-02-25,23,56.91,30.03,4,110,10.0
2023-10-11,28,74.3,29.83,4,140,10.0
2022-07-06,27,83.68,30.02,5,150,10.0
2017-03-02,26,69.55,30.08,6,250,10.0
2023-09-30,27,83.68,29.91,0,0,10.0
2018-11-04,27,83.68,30.11,11,110,10.0
2023-11-05,23,88.52,29.98,6,320,10.0
2020-11-15,23,94.11,30.05,0,0,10.0
2018-10-16,28,78.92,30.1,12,90,10.0
2014-03-29,23,83.22,30.11,6,110,10.0
2020-04-03,28,45.1,29.96,12,90,10.0
2015-02-25,24,73.63,30.0,6,260,10.0
2017-10-27,25,61.16,30.02,4,350,10.0
2022-08-30,32,59.04,29.95,10,130,10.0
2021-12-14,27,61.61,30.19,11,70,10.0
2020-04-12,29,74.47,30.02,15,130,10.0
2015-08-02,28,69.92,29.97,0,0,10.0
2017-02-21,18,77.46,30.05,6,90,10.0
2020-05-05,29,62.06,29.93,9,140,10.0
2018-02-14,24,83.34,30.37,10,70,10.0
2019-04-07,28,65.77,30.15,13,100,10.0
2023-11-09,26,65.36,30.05,9,100,10.0
2021-05-02,24,78.35,29.99,3,220,10.0
2014-12-13,14,76.84,30.12,6,320,10.0
2014-08-06,28,74.3,30.07,4,250,10.0
2023-07-23,31,70.48,30.02,6,280,10.0
2019-10-18,28,74.3,29.91,6,40,10.0
2017-06-23,30,66.18,30.05,10,120,10.0
2019-11-24,24,64.93,29.99,4,160,10.0
2017-06-28,30,70.29,30.02,6,160,10.0
2019-06-19,24,88.6,30.02,3,150,10.0
2023-03-31,24,73.63,30.19,7,70,10.0
2019-10-25,28,69.92,30.0,12,90,10.0
2020-01-26,21,32.75,30.01,6,40,10.0
2022-01-08,26,73.97,30.29,11,60,10.0
2015-06-20,29,70.11,30.12,0,0,10.0
2016-04-21,24,53.58,30.08,10,90,10.0
2021-06-13,28,74.3,29.94,4,270,10.0
2017-05-15,23,78.21,29.93,3,280,10.0
2019-07-18,32,59.04,30.1,11,120,10.0
2017-04-27,31,62.5,29.98,12,130,10.0
2020-01-07,17,59.28,30.16,3,330,10.0
2014-08-03,27,83.68,29.91,0,0,10.0
2020-07-08,30,70.29,30.05,0,0,10.0
2021-07-21,31,70.48,30.09,9,140,10.0
2019-08-18,32,62.71,30.05,11,90,10.0
2014-03-30,21,82.99,29.97,5,190,10.0
2021-08-22,32,70.66,29.97,10,110,7.0
2019-02-10,24,73.63,30.19,14,80,10.0
2022-11-26,26,78.64,30.03,4,280,10.0
2021-08-29,32,59.04,30.02,11,110,10.0
2023-10-30,26,73.97,29.89,0,0,10.0
2017-06-12,28,78.92,30.1,9,90,10.0
2015-01-04,24,83.34,30.2,9,110,10.0
2016-08-12,31,66.38,30.03,13,100,10.0
2015-10-06,26,73.97,29.85,7,250,10.0
2018-08-15,31,62.5,30.05,12,90,10.0
2014-10-11,26,73.97,29.97,0,0,10.0
2023-12-03,26,83.57,30.05,3,120,10.0
2018-02-18,27,69.74,30.23,9,110,10.0
2017-01-05,21,68.58,29.92,3,330,10.0
2020-06-25,33,55.81,30.08,9,110,10.0
2017-05-03,22,83.11,30.05,9,60,10.0
2023-03-19,25,69.36,30.04,5,320,10.0
2016-07-26,28,83.79,30.06,0,0,10.0
2017-06-22,28,78.92,30.04,7,120,10.0
2015-10-04,28,61.84,29.75,6,280,10.0
2021-02-21,20,64.07,30.21,10,50,10.0
2018-04-03,22,83.11,30.03,6,100,10.0
2017-11-01,22,60.47,30.09,5,350,10.0
2020-09-03,29,79.06,29.98,7,110,10.0
2018-07-16,27,78.78,30.04,4,170,10.0
2015-08-05,30,70.29,30.07,8,140,10.0
2022-02-08,26,57.63,29.98,9,110,10.0
2022-02-12,20,100.0,30.04,0,0,10.0
2014-07-13,29,74.47,30.09,9,120,10.0
2016-11-15,24,73.63,29.98,0,0,10.0
2014-06-03,26,65.36,30.01,9,60,10.0
2022-08-27,28,78.92,29.96,3,340,10.0
2017-12-14,22,33.03,30.04,0,0,10.0
2014-12-26,22,60.47,30.17,3,20,10.0
2014-02-19,26,57.63,30.17,10,120,10.0
2014-10-16,26,78.64,29.94,3,170,10.0
2016-08-06,28,78.92,30.01,3,140,10.0
2016-06-29,28,74.3,30.01,3,40,10.0
2014-09-16,27,78.78,30.08,0,0,10.0
2023-09-07,28,65.77,29.96,8,100,10.0
2020-01-29,18,77.46,29.93,4,300,10.0
2017-09-07,28,78.92,29.93,0,0,10.0
2016-06-13,26,88.76,30.0,0,0,10.0
2021-01-15,19,68.18,29.98,0,0,10.0
2020-04-19,30,66.18,30.01,9,160,10.0
2014-07-28,30,66.18,30.09,5,190,10.0
2014-01-14,27,57.87,29.97,9,230,10.0
2022-04-30,24,83.34,29.98,9,120,10.0
2022-02-09,19,88.19,30.05,6,340,10.0
2015-03-31,24,53.58,30.09,10,120,10.0
2021-10-02,26,73.97,30.08,5,60,10.0
2023-03-03,25,65.15,29.93,5,180,10.0
2015-04-18,26,73.97,30.01,4,180,10.0
2018-06-08,26,88.76,30.08,4,150,10.0
2019-09-04,28,78.92,29.79,6,260,10.0
2014-08-11,30,66.18,30.06,0,0,10.0
2019-12-06,24,50.2,30.11,5,170,10.0
2018-01-18,16,59.04,30.23,7,320,10.0
2015-01-21,22,78.06,30.02,3,110,10.0
2021-11-16,19,88.19,30.15,4,360,10.0
2017-10-08,31,70.48,29.92,10,90,10.0
2014-09-29,27,78.78,29.9,3,20,10.0
2018-10-12,31,66.38,29.87,7,220,10.0
2017-07-04,29,70.11,30.15,9,110,10.0
2021-09-01,34,49.66,29.94,0,0,10.0
2017-06-07,29,74.47,29.84,4,240,10.0
2015-04-08,24,73.63,30.12,10,80,10.0
2023-07-10,27,83.68,30.05,0,0,10.0
2021-01-25,23,78.21,30.09,5,120,10.0
2020-04-07,29,62.06,30.1,8,80,10.0
2018-02-07,24,78.35,30.22,10,90,10.0
2021-09-28,31,45.91,29.94,10,40,10.0
2016-11-14,21,82.99,30.0,0,0,10.0
2014-04-15,24,88.6,29.91,6,130,10.0
2018-08-07,30,74.63,30.04,10,110,10.0
2016-12-07,26,83.57,30.05,0,0,10.0
2018-06-04,32,55.56,29.93,6,230,10.0
2016-12-24,25,78.5,30.21,6,60,10.0
2015-04-11,26,73.97,30.09,10,100,10.0
2020-11-02,26,88.76,29.97,0,0,10.0
2015-03-16,22,83.11,30.11,4,310,10.0
2020-08-26,29,74.47,30.01,13,110,10.0
2014-06-14,24,88.6,30.06,0,0,10.0
2020-04-23,26,65.36,29.98,10,130,10.0
2016-11-12,24,73.63,30.05,6,120,10.0
2023-01-08,26,57.63,30.15,8,120,10.0
2018-07-15,25,88.68,30.04,0,0,10.0
2022-09-10,28,78.92,29.94,3,150,10.0
2014-04-22,26,65.36,29.86,8,130,10.0
2023-06-18,27,78.78,29.97,5,200,10.0
2015-08-11,27,83.68,29.97,0,0,10.0
2022-06-23,31,55.32,29.89,6,100,10.0
2017-08-29,33,59.27,29.96,8,110,10.0
2019-07-08,31,58.81,29.98,5,200,10.0
2020-12-14,29,54.83,29.98,8,250,10.0
2023-04-05,29,62.06,30.08,15,100,10.0
2015-08-05,28,74.3,30.08,4,140,10.0
2018-03-14,13,87.66,30.05,5,330,10.0
2018-03-10,19,52.28,30.14,4,30,10.0
2018-12-21,21,82.99,29.73,8,220,10.0
2018-03-01,24,73.63,30.07,7,170,10.0
2017-06-22,29,79.06,30.1,7,110,10.0
2014-02-02,26,73.97,30.07,10,90,10.0
2015-03-07,24,83.34,30.18,4,120,10.0
2015-04-19,29,62.06,29.97,9,170,10.0
2018-08-03,31,62.5,30.05,14,100,10.0
2018-09-22,25,94.19,29.98,0,0,10.0
2019-07-17,32,59.04,30.12,9,120,10.0
2020-08-21,31,74.79,29.93,10,140,10.0
2014-06-14,24,88.6,30.05,0,0,10.0
2023-11-22,27,65.56,30.03,6,190,10.0
2021-04-18,28,65.77,29.89,8,170,10.0
2014-08-01,32,55.56,29.97,7,110,10.0
2014-07-23,27,83.68,30.04,0,0,10.0
2017-10-15,30,66.18,29.96,10,80,10.0
2019-12-14,21,88.35,29.86,6,190,10.0
2022-08-31,28,78.92,29.99,0,0,10.0
2019-11-13,26,65.36,29.92,4,230,10.0
2022-02-05,26,65.36,30.08,8,140,10.0
2021-06-07,27,78.78,30.07,9,120,10.0
2021-11-14,20,82.87,30.01,3,350,10.0
2019-07-04,33,52.52,30.01,9,100,10.0
2017-02-02,19,72.76,30.19,0,0,10.0
2017-10-15,31,58.81,30.04,7,70,10.0
2019-11-01,30,58.58,29.99,8,70,10.0
2014-08-16,26,88.76,30.02,4,150,10.0
2021-05-18,26,57.63,30.06,12,80,10.0
2017-11-05,28,69.92,29.97,6,70,10.0
2014-05-02,26,73.97,29.95,6,140,10.0
2022-06-14,27,94.27,30.04,0,0,10.0
2016-06-15,27,78.78,30.02,0,0,10.0
2023-03-05,27,69.74,30.07,8,120,10.0
2014-12-01,23,68.97,30.21,10,70,10.0
2015-04-05,22,83.11,30.08,0,0,10.0
2019-09-23,28,58.11,29.91,10,50,10.0
2020-04-07,25,83.45,30.04,6,90,10.0
2014-04-11,21,64.29,30.18,0,0,10.0
2021-05-25,27,57.87,30.19,12,90,10.0
2017-02-23,18,88.1,29.64,4,230,10.0
2019-02-09,23,78.21,30.22,9,50,10.0
2022-02-11,19,82.75,30.03,0,0,10.0
2014-08-15,25,94.19,30.0,3,220,9.0
2016-09-25,24,100.0,30.0,3,350,10.0
2019-05-02,23,94.11,30.01,4,100,10.0
2019-11-26,26,44.56,29.99,7,100,10.0
2020-11-28,22,94.06,30.04,0,0,10.0
2016-12-26,28,58.11,30.23,16,80,10.0
2016-01-31,18,67.97,30.16,4,120,10.0
2019-11-11,27,54.33,30.01,10,70,10.0
2017-11-30,26,65.36,30.01,9,40,10.0
2015-04-11,26,78.64,30.08,7,100,10.0
2017-12-17,24,73.63,30.17,12,120,10.0
2017-09-16,30,66.18,29.94,7,50,10.0
2020-04-15,32,55.56,29.98,9,190,10.0
2017-03-02,23,88.52,30.06,3,350,10.0
2020-06-12,28,69.92,29.95,8,90,10.0
2017-07-25,28,83.79,30.11,5,110,10.0
2015-05-12,27,74.14,30.13,12,90,10.0
2016-05-13,25,65.15,30.09,4,50,10.0
2019-05-18,30,58.58,29.96,12,70,10.0
2023-08-04,28,78.92,29.97,3,140,10.0
2015-08-28,28,78.92,30.01,7,100,10.0
2020-10-24,27,74.14,29.94,9,100,10.0
2017-11-01,27,50.99,30.12,7,60,10.0
2022-04-14,24,83.34,30.01,7,130,10.0
2015-10-18,25,69.36,30.04,5,350,10.0
2018-12-06,24,50.2,30.26,10,50,10.0
2015-05-15,26,69.55,30.12,10,110,10.0
2021-03-01,24,83.34,30.09,9,130,10.0
2017-01-13,24,64.93,30.3,10,90,10.0
2015-11-03,29,70.11,30.04,6,120,10.0
2022-06-18,31,66.38,29.9,8,150,10.0
2023-01-02,26,73.97,30.15,10,90,10.0
2020-12-20,26,65.36,30.0,9,170,10.0
2019-03-12,24,83.34,30.14,10,110,10.0
2014-05-13,29,62.06,29.99,15,90,10.0
2023-11-16,22,88.44,29.83,10,60,10.0
2021-05-08,24,88.6,29.98,5,330,10.0
2018-09-26,27,88.84,30.05,4,100,10.0
2014-08-29,31,70.48,30.05,9,130,10.0
2022-10-31,26,83.57,29.93,0,0,10.0
2021-08-25,28,78.92,30.02,5,60,10.0
2021-01-10,18,48.58,30.2,5,350,10.0
2018-07-09,27,83.68,30.13,3,30,10.0
2014-08-11,27,69.74,30.08,5,310,10.0
2015-11-20,23,100.0,29.95,4,150,10.0
2014-08-17,32,59.04,30.06,9,120,10.0
2015-01-31,22,46.47,30.2,9,80,10.0
2018-07-10,29,74.47,30.09,4,130,10.0
2018-02-25,24,69.16,30.16,9,120,10.0
2016-10-04,29,74.47,29.83,3,50,10.0
2015-12-30,27,78.78,30.14,10,120,10.0
2020-04-02,20,68.38,29.96,3,10,10.0
2023-07-10,30,70.29,30.07,5,270,10.0
2017-09-15,33,52.52,29.94,10,80,10.0
2019-12-26,22,78.06,29.94,3,30,10.0
2014-12-09,18,77.46,30.02,8,310,10.0
2014-09-16,31,58.81,30.07,4,120,10.0
2022-03-06,26,57.63,30.27,14,90,10.0
2015-11-17,28,65.77,29.97,14,90,10.0
2014-05-11,30,51.76,30.12,12,140,10.0
2014-05-21,26,54.08,30.16,9,60,10.0
2018-10-24,24,88.6,29.97,0,0,10.0
2021-07-23,29,83.9,30.15,6,130,10.0
2018-02-28,22,78.06,30.09,5,80,10.0
2023-01-03,26,78.64,30.09,10,130,10.0
2018-10-23,28,61.84,30.07,7,90,10.0
2015-05-04,24,53.58,30.1,12,80,10.0
2023-01-02,22,94.06,30.18,0,0,10.0
2020-04-27,23,88.52,30.07,0,0,10.0
2017-09-27,27,88.84,29.87,0,0,10.0
2020-12-10,20,60.0,30.14,5,10,10.0
2017-08-29,28,83.79,29.96,0,0,10.0
2023-08-14,33,59.27,30.07,11,130,10.0
2023-08-29,30,74.63,29.87,7,130,10.0
2021-03-03,22,83.11,29.94,4,210,10.0
2015-05-29,28,58.11,30.07,10,80,10.0
2015-06-01,27,69.74,30.08,6,90,10.0
2017-12-08,24,94.15,29.91,3,160,8.0
2021-07-17,28,74.3,30.11,8,100,10.0
2016-03-02,23,68.97,30.14,0,0,10.0
2016-11-02,24,64.93,30.06,10,90,10.0
2021-11-27,24,64.93,30.06,6,340,10.0
2015-12-29,26,78.64,30.14,6,120,10.0
2022-12-31,28,69.92,30.12,9,140,10.0
2015-01-16,19,63.85,30.08,9,40,10.0
2023-07-24,34,56.05,30.1,11,140,10.0
2019-06-20,28,78.92,30.02,4,150,10.0
2018-10-01,26,88.76,30.04,3,340,10.0
2023-10-31,31,48.88,29.79,5,350,10.0
